Order,Family,Species,Seeds,Invertebrate,Fungi,Vertebrate,Flowers.Gum,Roots.Tubers,Green.Plants,Fruit,Main_food,Body_mass_g
DIDELPHIMORPHIA,Didelphidae,Caluromys lanatus,10,20,0,10,0,0,40,20,Generalist,325
DIDELPHIMORPHIA,Didelphidae,Caluromysiops irrupta,0,20,0,0,40,0,20,20,Generalist,250
DIDELPHIMORPHIA,Didelphidae,Glironia venusta,20,40,0,20,0,0,0,20,Generalist,114
DIDELPHIMORPHIA,Didelphidae,Chironectes minimus,0,50,0,30,0,0,20,0,Generalist,946
DIDELPHIMORPHIA,Didelphidae,Didelphis aurita,0,20,0,60,0,0,20,0,Carnivore,1163.99
DIDELPHIMORPHIA,Didelphidae,Didelphis marsupialis,0,20,0,60,0,0,20,0,Carnivore,1091.16
DIDELPHIMORPHIA,Didelphidae,Didelphis virginiana,0,20,0,60,0,0,20,0,Carnivore,2195.48
DIDELPHIMORPHIA,Didelphidae,Didelphis albiventris,0,20,0,60,0,0,20,0,Carnivore,904
DIDELPHIMORPHIA,Didelphidae,Monodelphis domestica,20,20,0,40,0,0,0,20,Generalist,71.4
DIDELPHIMORPHIA,Didelphidae,Monodelphis dimidiata,20,20,0,40,0,0,0,20,Generalist,58
DIDELPHIMORPHIA,Didelphidae,Gracilinanus microtarsus,0,50,0,0,20,0,0,30,Generalist,31
DIDELPHIMORPHIA,Didelphidae,Gracilinanus marica,0,50,0,0,20,0,0,30,Generalist,23.8
DIDELPHIMORPHIA,Didelphidae,Caluromys philander,10,20,0,10,0,0,40,20,Generalist,229.25
DIDELPHIMORPHIA,Didelphidae,Caluromys derbianus,10,20,0,10,0,0,40,20,Generalist,297
DIDELPHIMORPHIA,Didelphidae,Monodelphis osgoodi,20,20,0,40,0,0,0,20,Generalist,112
DIDELPHIMORPHIA,Didelphidae,Monodelphis theresa,20,20,0,40,0,0,0,20,Generalist,112
DIDELPHIMORPHIA,Didelphidae,Monodelphis sorex,20,20,0,40,0,0,0,20,Generalist,48
DIDELPHIMORPHIA,Didelphidae,Monodelphis scalops,20,20,0,40,0,0,0,20,Generalist,741
DIDELPHIMORPHIA,Didelphidae,Monodelphis rubida,20,20,0,40,0,0,0,20,Generalist,45.5
DIDELPHIMORPHIA,Didelphidae,Monodelphis unistriata,20,20,0,40,0,0,0,20,Generalist,55.3
DIDELPHIMORPHIA,Didelphidae,Monodelphis kunsi,20,20,0,40,0,0,0,20,Generalist,11.3
DIDELPHIMORPHIA,Didelphidae,Marmosa mexicana,0,40,0,30,0,0,0,30,Generalist,49.45
DIDELPHIMORPHIA,Didelphidae,Marmosa lepida,0,40,0,30,0,0,0,30,Generalist,14
DIDELPHIMORPHIA,Didelphidae,Marmosa andersoni,0,40,0,30,0,0,0,30,Generalist,47.4
DIDELPHIMORPHIA,Didelphidae,Marmosa robinsoni,0,40,0,30,0,0,0,30,Generalist,56.67
DIDELPHIMORPHIA,Didelphidae,Marmosops handleyi,0,50,0,0,0,0,0,50,Generalist,30.7
DIDELPHIMORPHIA,Didelphidae,Marmosops parvidens,0,50,0,0,0,0,0,50,Generalist,15
DIDELPHIMORPHIA,Didelphidae,Marmosops noctivagus,0,50,0,0,0,0,0,50,Generalist,21
DIDELPHIMORPHIA,Didelphidae,Marmosops impavidus,0,50,0,0,0,0,0,50,Generalist,40.5
DIDELPHIMORPHIA,Didelphidae,Marmosops incanus,0,50,0,0,0,0,0,50,Generalist,62.3
DIDELPHIMORPHIA,Didelphidae,Marmosops fuscatus,0,50,0,0,0,0,0,50,Generalist,60
DIDELPHIMORPHIA,Didelphidae,Marmosops dorothea,0,50,0,0,0,0,0,50,Generalist,37.5
DIDELPHIMORPHIA,Didelphidae,Marmosops cracens,0,50,0,0,0,0,0,50,Generalist,25.5
DIDELPHIMORPHIA,Didelphidae,Marmosops invictus,0,50,0,0,0,0,0,50,Generalist,29.2
DIDELPHIMORPHIA,Didelphidae,Metachirus nudicaudatus,0,30,0,50,0,0,0,20,Generalist,375
DIDELPHIMORPHIA,Didelphidae,Micoureus demerarae,0,90,0,0,0,0,0,10,Insectivore,75.75
DIDELPHIMORPHIA,Didelphidae,Micoureus regina,0,90,0,0,0,0,0,10,Insectivore,118.6
DIDELPHIMORPHIA,Didelphidae,Micoureus paraguayanus,0,30,0,30,20,0,0,20,Generalist,112.43
DIDELPHIMORPHIA,Didelphidae,Micoureus constantiae,0,90,0,0,0,0,0,10,Insectivore,90
DIDELPHIMORPHIA,Didelphidae,Micoureus alstoni,0,90,0,0,0,0,0,10,Insectivore,132.3
DIDELPHIMORPHIA,Didelphidae,Monodelphis emiliae,20,20,0,40,0,0,0,20,Generalist,40
DIDELPHIMORPHIA,Didelphidae,Gracilinanus agilis,0,50,0,0,20,0,0,30,Generalist,22
DIDELPHIMORPHIA,Didelphidae,Lestodelphys halli,0,0,0,100,0,0,0,0,Carnivore,76
DIDELPHIMORPHIA,Didelphidae,Lutreolina crassicaudata,0,20,0,80,0,0,0,0,Carnivore,537.3
DIDELPHIMORPHIA,Didelphidae,Marmosa murina,0,40,0,30,0,0,0,30,Generalist,26
DIDELPHIMORPHIA,Didelphidae,Marmosa xerophila,0,40,0,30,0,0,0,30,Generalist,46.2
DIDELPHIMORPHIA,Didelphidae,Marmosa tyleriana,0,40,0,30,0,0,0,30,Generalist,32.4
DIDELPHIMORPHIA,Didelphidae,Marmosa rubra,0,40,0,30,0,0,0,30,Generalist,63
DIDELPHIMORPHIA,Didelphidae,Thylamys pallidior,0,80,0,10,0,0,0,10,Insectivore,14.9
DIDELPHIMORPHIA,Didelphidae,Tlacuatzin canescens,0,40,0,30,0,0,0,30,Generalist,47.73
DIDELPHIMORPHIA,Didelphidae,Thylamys elegans,0,80,0,10,0,0,0,10,Insectivore,28.9
DIDELPHIMORPHIA,Didelphidae,Monodelphis americana,20,20,0,40,0,0,0,20,Generalist,19.5
DIDELPHIMORPHIA,Didelphidae,Gracilinanus dryas,0,50,0,0,20,0,0,30,Generalist,18
DIDELPHIMORPHIA,Didelphidae,Gracilinanus aceramarcae,0,50,0,0,20,0,0,30,Generalist,20.5
DIDELPHIMORPHIA,Didelphidae,Monodelphis brevicaudata,20,20,0,40,0,0,0,20,Generalist,69.63
DIDELPHIMORPHIA,Didelphidae,Philander opossum,0,30,0,60,0,0,0,10,Carnivore,585.5
DIDELPHIMORPHIA,Didelphidae,Monodelphis adusta,20,20,0,40,0,0,0,20,Generalist,35
DIDELPHIMORPHIA,Didelphidae,Monodelphis iheringi,20,20,0,40,0,0,0,20,Generalist,112
DIDELPHIMORPHIA,Didelphidae,Philander andersoni,0,30,0,60,0,0,0,10,Carnivore,325
DIDELPHIMORPHIA,Didelphidae,Thylamys pusillus,0,80,0,10,0,0,0,10,Insectivore,28.21
DIDELPHIMORPHIA,Didelphidae,Thylamys velutinus,0,80,0,10,0,0,0,10,Insectivore,20.7
DIDELPHIMORPHIA,Didelphidae,Thylamys macrurus,0,80,0,10,0,0,0,10,Insectivore,34.43
RODENTIA,Dinomyidae,Dinomys branickii,0,0,0,0,0,0,60,40,Herbivore,12500
RODENTIA,Dipodidae,Allactaga elater,50,20,0,0,0,0,30,0,Generalist,59
RODENTIA,Dipodidae,Allactaga major,50,20,0,0,0,0,30,0,Generalist,350
RODENTIA,Dipodidae,Allactaga severtzovi,50,20,0,0,0,0,30,0,Generalist,159
RODENTIA,Dipodidae,Allactaga hotsoni,50,20,0,0,0,0,30,0,Generalist,76.5
RODENTIA,Dipodidae,Allactaga sibirica,0,70,0,0,0,0,30,0,Insectivore,97.5
RODENTIA,Dipodidae,Allactaga euphratica,50,20,0,0,0,0,30,0,Generalist,232
RODENTIA,Dipodidae,Allactaga tetradactyla,50,20,0,0,0,0,30,0,Generalist,52
RODENTIA,Dipodidae,Pygeretmus shitkovi,0,40,0,0,0,0,60,0,Herbivore,58.3
RODENTIA,Dipodidae,Pygeretmus platyurus,0,40,0,0,0,0,60,0,Herbivore,40.14
RODENTIA,Dipodidae,Pygeretmus pumilio,0,40,0,0,0,0,60,0,Herbivore,52
RODENTIA,Dipodidae,Cardiocranius paradoxus,100,0,0,0,0,0,0,0,Granivore,8.6
RODENTIA,Dipodidae,Salpingotus crassicauda,0,50,0,0,0,0,50,0,Generalist,13.1
RODENTIA,Dipodidae,Salpingotus heptneri,0,50,0,0,0,0,50,0,Generalist,8.9
RODENTIA,Dipodidae,Salpingotus pallidus,0,50,0,0,0,0,50,0,Generalist,9.8
RODENTIA,Dipodidae,Dipus sagitta,0,0,0,0,20,0,60,20,Herbivore,85.65
RODENTIA,Dipodidae,Jaculus blanfordi,40,0,0,0,0,0,60,0,Herbivore,54.7
RODENTIA,Dipodidae,Jaculus jaculus,40,0,0,0,0,0,60,0,Herbivore,56.55
RODENTIA,Dipodidae,Jaculus orientalis,40,0,0,0,0,0,60,0,Herbivore,138
RODENTIA,Dipodidae,Paradipus ctenodactylus,20,0,0,0,0,0,60,20,Herbivore,109.01
RODENTIA,Dipodidae,Stylodipus telum,30,0,0,0,0,0,70,0,Herbivore,55
RODENTIA,Dipodidae,Sicista concolor,40,30,0,0,0,0,0,30,Generalist,13.1
RODENTIA,Dipodidae,Sicista subtilis,40,30,0,0,0,0,0,30,Generalist,11.75
RODENTIA,Dipodidae,Sicista strandi,40,30,0,0,0,0,0,30,Generalist,10.3
RODENTIA,Dipodidae,Sicista pseudonapaea,40,30,0,0,0,0,0,30,Generalist,12.2
RODENTIA,Dipodidae,Sicista tianshanica,40,30,0,0,0,0,0,30,Generalist,10.3
RODENTIA,Dipodidae,Sicista napaea,40,30,0,0,0,0,0,30,Generalist,10
RODENTIA,Dipodidae,Sicista caudata,40,30,0,0,0,0,0,30,Generalist,11.2
RODENTIA,Dipodidae,Sicista caucasica,40,30,0,0,0,0,0,30,Generalist,10
RODENTIA,Dipodidae,Sicista betulina,40,30,0,0,0,0,0,30,Generalist,8
RODENTIA,Dipodidae,Sicista armenica,40,30,0,0,0,0,0,30,Generalist,6.53
RODENTIA,Dipodidae,Sicista kluchorica,40,30,0,0,0,0,0,30,Generalist,7.2
RODENTIA,Dipodidae,Sicista kazbegica,40,30,0,0,0,0,0,30,Generalist,6.43
RODENTIA,Dipodidae,Napaeozapus insignis,40,20,0,0,0,0,30,10,Generalist,22.3
RODENTIA,Dipodidae,Zapus hudsonius,70,20,0,0,0,0,0,10,Granivore,17.12
RODENTIA,Dipodidae,Zapus princeps,70,20,0,0,0,0,0,10,Granivore,29
RODENTIA,Dipodidae,Zapus trinotatus,70,20,0,0,0,0,0,10,Granivore,27.5
RODENTIA,Echimyidae,Phyllomys unicolor,0,0,0,0,0,0,20,80,Frugivore,439
RODENTIA,Echimyidae,Phyllomys nigrispinus,0,0,0,0,0,0,20,80,Frugivore,224.3
RODENTIA,Echimyidae,Phyllomys thomasi,0,0,0,0,0,0,20,80,Frugivore,502.14
RODENTIA,Echimyidae,Phyllomys blainvillii,0,0,0,0,0,0,20,80,Frugivore,243.3
RODENTIA,Echimyidae,Phyllomys brasiliensis,0,0,0,0,0,0,20,80,Frugivore,312.49
RODENTIA,Echimyidae,Phyllomys dasythrix,0,0,0,0,0,0,20,80,Frugivore,260
RODENTIA,Echimyidae,Phyllomys lamarum,0,0,0,0,0,0,20,80,Frugivore,215.19
RODENTIA,Echimyidae,Callistomys pictus,0,0,0,0,0,0,20,80,Frugivore,518.99
RODENTIA,Echimyidae,Diplomys rufodorsalis,50,0,0,0,0,0,0,50,Generalist,144.8
RODENTIA,Echimyidae,Diplomys labilis,50,0,0,0,0,0,0,50,Generalist,227.5
RODENTIA,Echimyidae,Diplomys caniceps,50,0,0,0,0,0,0,50,Generalist,394.5
RODENTIA,Echimyidae,Echimys chrysurus,0,0,0,0,0,0,20,80,Frugivore,652.5
RODENTIA,Echimyidae,Echimys semivillosus,0,0,0,0,0,0,20,80,Frugivore,200
RODENTIA,Echimyidae,Echimys saturnus,0,0,0,0,0,0,20,80,Frugivore,626.9
RODENTIA,Echimyidae,Makalata rhipidura,0,0,0,0,0,0,20,80,Frugivore,315
RODENTIA,Echimyidae,Makalata macrura,0,0,0,0,0,0,20,80,Frugivore,439
RODENTIA,Echimyidae,Makalata didelphoides,50,0,0,0,0,0,0,50,Generalist,398.66
RODENTIA,Echimyidae,Carterodon sulcidens,0,0,0,0,0,0,100,0,Herbivore,113.8
RODENTIA,Echimyidae,Hoplomys gymnurus,0,30,0,0,0,0,70,0,Herbivore,240
RODENTIA,Echimyidae,Proechimys oconnelli,10,0,0,0,0,0,70,20,Herbivore,285
RODENTIA,Echimyidae,Proechimys urichi,10,0,0,0,0,0,70,20,Herbivore,285
RODENTIA,Echimyidae,Proechimys steerei,10,0,0,0,0,0,70,20,Herbivore,285
RODENTIA,Echimyidae,Proechimys guairae,10,0,0,0,0,0,70,20,Herbivore,400
RODENTIA,Echimyidae,Proechimys simonsi,10,0,0,0,0,0,70,20,Herbivore,285
RODENTIA,Echimyidae,Proechimys semispinosus,10,0,0,0,0,0,70,20,Herbivore,360.5
RODENTIA,Echimyidae,Proechimys roberti,10,0,0,0,0,0,70,20,Herbivore,284.99
RODENTIA,Echimyidae,Proechimys poliopus,10,0,0,0,0,0,70,20,Herbivore,285
RODENTIA,Echimyidae,Proechimys decumanus,10,0,0,0,0,0,70,20,Herbivore,285
RODENTIA,Echimyidae,Proechimys goeldii,10,0,0,0,0,0,70,20,Herbivore,285
RODENTIA,Echimyidae,Proechimys quadruplicatus,10,0,0,0,0,0,70,20,Herbivore,285
RODENTIA,Echimyidae,Proechimys mincae,10,0,0,0,0,0,70,20,Herbivore,285
RODENTIA,Echimyidae,Proechimys cuvieri,10,0,0,0,0,0,70,20,Herbivore,330
RODENTIA,Echimyidae,Proechimys chrysaeolus,10,0,0,0,0,0,70,20,Herbivore,285
RODENTIA,Echimyidae,Proechimys canicollis,10,0,0,0,0,0,70,20,Herbivore,285
RODENTIA,Echimyidae,Proechimys guyannensis,10,0,0,0,0,0,70,20,Herbivore,314.03
RODENTIA,Echimyidae,Proechimys hoplomyoides,10,0,0,0,0,0,70,20,Herbivore,285
RODENTIA,Echimyidae,Proechimys longicaudatus,10,0,0,0,0,0,70,20,Herbivore,205
RODENTIA,Echimyidae,Proechimys magdalenae,10,0,0,0,0,0,70,20,Herbivore,285
RODENTIA,Echimyidae,Proechimys brevicauda,10,0,0,0,0,0,70,20,Herbivore,285
RODENTIA,Echimyidae,Thrichomys apereoides,40,0,0,0,0,0,0,60,Frugivore,339
RODENTIA,Echimyidae,Trinomys dimidiatus,10,0,0,0,0,0,70,20,Herbivore,167.6
RODENTIA,Echimyidae,Trinomys iheringi,10,0,0,0,0,0,70,20,Herbivore,220.39
RODENTIA,Echimyidae,Trinomys myosuros,10,0,0,0,0,0,70,20,Herbivore,284.99
RODENTIA,Echimyidae,Trinomys albispinus,10,0,0,0,0,0,70,20,Herbivore,284.99
RODENTIA,Echimyidae,Trinomys setosus,10,0,0,0,0,0,70,20,Herbivore,284.99
RODENTIA,Echimyidae,Dactylomys peruanus,0,0,0,0,0,0,100,0,Herbivore,382
RODENTIA,Echimyidae,Dactylomys dactylinus,0,0,0,0,0,0,100,0,Herbivore,649.99
RODENTIA,Echimyidae,Dactylomys boliviensis,0,0,0,0,0,0,100,0,Herbivore,728.8
RODENTIA,Echimyidae,Kannabateomys amblyonyx,0,0,0,0,0,0,100,0,Herbivore,600
PROBOSCIDEA,Elephantidae,Loxodonta africana,0,0,0,0,0,0,100,0,Herbivore,3940034.28
PROBOSCIDEA,Elephantidae,Elephas maximus,0,0,0,0,0,0,100,0,Herbivore,2915040
PROBOSCIDEA,Elephantidae,Loxodonta cyclotis,0,0,0,0,0,0,90,10,Herbivore,4750000.01
PERISSODACTYLA,Equidae,Equus burchellii,0,0,0,0,0,0,100,0,Herbivore,276000
PERISSODACTYLA,Equidae,Equus quagga,0,0,0,0,0,0,100,0,Herbivore,4.00E+05
PERISSODACTYLA,Equidae,Equus zebra,0,0,0,0,0,0,100,0,Herbivore,286998.75
PERISSODACTYLA,Equidae,Equus caballus,0,0,0,0,0,0,100,0,Herbivore,250000
PERISSODACTYLA,Equidae,Equus asinus,0,0,0,0,0,0,100,0,Herbivore,244999.25
PERISSODACTYLA,Equidae,Equus grevyi,0,0,0,0,0,0,100,0,Herbivore,407999.85
PERISSODACTYLA,Equidae,Equus kiang,0,0,0,0,0,0,100,0,Herbivore,275000
PERISSODACTYLA,Equidae,Equus hemionus,0,0,0,0,0,0,100,0,Herbivore,240000
RODENTIA,Erethizontidae,Chaetomys subspinosus,60,0,0,0,0,0,0,40,Granivore,1299.99
RODENTIA,Erethizontidae,Coendou rothschildi,0,0,0,0,0,0,70,30,Herbivore,2000
RODENTIA,Erethizontidae,Coendou prehensilis,0,0,0,0,0,0,70,30,Herbivore,4399.97
RODENTIA,Erethizontidae,Coendou nycthemera,0,0,0,0,0,0,70,30,Herbivore,2999.98
RODENTIA,Erethizontidae,Coendou bicolor,0,0,0,0,0,0,70,30,Herbivore,4050.05
RODENTIA,Erethizontidae,Erethizon dorsatum,20,0,0,0,0,0,70,10,Herbivore,7085.33
RODENTIA,Erethizontidae,Sphiggurus insidiosus,0,0,0,0,0,0,70,30,Herbivore,1000
RODENTIA,Erethizontidae,Sphiggurus villosus,0,0,0,0,0,0,70,30,Herbivore,1750.01
RODENTIA,Erethizontidae,Sphiggurus vestitus,0,0,0,0,0,0,70,30,Herbivore,736
RODENTIA,Erethizontidae,Sphiggurus mexicanus,0,0,0,0,0,0,70,30,Herbivore,2000
RODENTIA,Erethizontidae,Sphiggurus spinosus,0,0,0,0,0,0,70,30,Herbivore,750.79
ERINACEOMORPHA,Erinaceidae,Atelerix albiventris,0,20,0,50,0,0,10,20,Generalist,600
ERINACEOMORPHA,Erinaceidae,Atelerix algirus,0,20,0,50,0,0,10,20,Generalist,1250
ERINACEOMORPHA,Erinaceidae,Atelerix frontalis,0,20,0,50,0,0,10,20,Generalist,309.5
ERINACEOMORPHA,Erinaceidae,Erinaceus concolor,0,80,0,20,0,0,0,0,Insectivore,719
ERINACEOMORPHA,Erinaceidae,Erinaceus europaeus,0,80,0,20,0,0,0,0,Insectivore,771
ERINACEOMORPHA,Erinaceidae,Hemiechinus auritus,10,30,0,50,0,0,0,10,Generalist,342
ERINACEOMORPHA,Erinaceidae,Hemiechinus collaris,10,30,0,50,0,0,0,10,Generalist,141
ERINACEOMORPHA,Erinaceidae,Mesechinus dauuricus,20,0,0,70,0,0,0,10,Carnivore,342
ERINACEOMORPHA,Erinaceidae,Paraechinus aethiopicus,10,30,0,50,0,0,0,10,Generalist,352.4
ERINACEOMORPHA,Erinaceidae,Paraechinus hypomelas,10,30,0,50,0,0,0,10,Generalist,213
ERINACEOMORPHA,Erinaceidae,Paraechinus micropus,10,30,0,50,0,0,0,10,Generalist,171
ERINACEOMORPHA,Erinaceidae,Echinosorex gymnura,0,50,0,50,0,0,0,0,Generalist,957
ERINACEOMORPHA,Erinaceidae,Hylomys suillus,0,100,0,0,0,0,0,0,Insectivore,65.83
ERINACEOMORPHA,Erinaceidae,Neohylomys hainanensis,0,100,0,0,0,0,0,0,Insectivore,52.21
ERINACEOMORPHA,Erinaceidae,Podogymnura truei,0,80,0,20,0,0,0,0,Insectivore,114
ERINACEOMORPHA,Erinaceidae,Podogymnura aureospinula,0,80,0,20,0,0,0,0,Insectivore,247
CARNIVORA,Eupleridae,Eupleres goudotii,0,90,0,10,0,0,0,0,Insectivore,3000
CARNIVORA,Eupleridae,Fossa fossana,0,70,0,20,0,0,0,10,Insectivore,1500
CARNIVORA,Eupleridae,Galidia elegans,0,10,0,80,0,0,0,10,Carnivore,800
CARNIVORA,Eupleridae,Cryptoprocta ferox,0,10,0,90,0,0,0,0,Carnivore,9500
CARNIVORA,Eupleridae,Galidictis fasciata,0,30,0,70,0,0,0,0,Carnivore,550
CARNIVORA,Eupleridae,Mungotictis decemlineata,0,80,0,20,0,0,0,0,Insectivore,650
CARNIVORA,Eupleridae,Salanoia concolor,0,50,0,30,0,0,0,20,Generalist,650
CARNIVORA,Eupleridae,Galidictis grandidieri,0,30,0,70,0,0,0,0,Carnivore,1400
CARNIVORA,Felidae,Acinonyx jubatus,0,0,0,100,0,0,0,0,Carnivore,46700
CARNIVORA,Felidae,Caracal caracal,0,0,0,100,0,0,0,0,Carnivore,13749.91
CARNIVORA,Felidae,Catopuma temminckii,0,0,0,100,0,0,0,0,Carnivore,11500
CARNIVORA,Felidae,Felis catus,0,0,0,100,0,0,0,0,Carnivore,2884.8
CARNIVORA,Felidae,Felis silvestris,0,10,0,90,0,0,0,0,Carnivore,5099.99
CARNIVORA,Felidae,Felis nigripes,0,0,0,100,0,0,0,0,Carnivore,1299.99
CARNIVORA,Felidae,Felis margarita,0,0,0,100,0,0,0,0,Carnivore,2524.99
CARNIVORA,Felidae,Felis chaus,0,0,0,100,0,0,0,0,Carnivore,7392.98
CARNIVORA,Felidae,Felis bieti,0,0,0,100,0,0,0,0,Carnivore,5500
CARNIVORA,Felidae,Felis manul,0,0,0,100,0,0,0,0,Carnivore,3050
CARNIVORA,Felidae,Leopardus tigrinus,0,0,0,100,0,0,0,0,Carnivore,2250
CARNIVORA,Felidae,Leopardus pardalis,0,0,0,100,0,0,0,0,Carnivore,11900.08
CARNIVORA,Felidae,Leopardus wiedii,0,0,0,80,0,0,0,20,Carnivore,3249.97
CARNIVORA,Felidae,Leopardus jacobitus,0,0,0,100,0,0,0,0,Carnivore,8133.78
CARNIVORA,Felidae,Leptailurus serval,0,0,0,100,0,0,0,0,Carnivore,11999.97
CARNIVORA,Felidae,Lynx pardinus,0,0,0,100,0,0,0,0,Carnivore,9400
CARNIVORA,Felidae,Lynx rufus,0,0,0,100,0,0,0,0,Carnivore,8904.1
CARNIVORA,Felidae,Lynx lynx,0,0,0,100,0,0,0,0,Carnivore,17950
CARNIVORA,Felidae,Lynx canadensis,0,0,0,100,0,0,0,0,Carnivore,9373.25
CARNIVORA,Felidae,Pardofelis marmorata,0,0,0,100,0,0,0,0,Carnivore,2854.25
CARNIVORA,Felidae,Prionailurus bengalensis,0,0,0,100,0,0,0,0,Carnivore,3300
CARNIVORA,Felidae,Prionailurus iriomotensis,0,0,0,100,0,0,0,0,Carnivore,3700
CARNIVORA,Felidae,Prionailurus planiceps,0,0,0,100,0,0,0,0,Carnivore,6750
CARNIVORA,Felidae,Prionailurus rubiginosus,0,0,0,100,0,0,0,0,Carnivore,1384.38
CARNIVORA,Felidae,Prionailurus viverrinus,0,20,0,80,0,0,0,0,Carnivore,9140.33
CARNIVORA,Felidae,Profelis aurata,0,0,0,100,0,0,0,0,Carnivore,10650.01
CARNIVORA,Felidae,Puma yagouaroundi,0,10,0,80,0,0,0,10,Carnivore,6875
CARNIVORA,Felidae,Puma concolor,0,0,0,100,0,0,0,0,Carnivore,51600.04
CARNIVORA,Felidae,Neofelis nebulosa,0,0,0,100,0,0,0,0,Carnivore,19675.75
CARNIVORA,Felidae,Panthera leo,0,0,0,100,0,0,0,0,Carnivore,161499.06
CARNIVORA,Felidae,Panthera tigris,0,0,0,100,0,0,0,0,Carnivore,162564
CARNIVORA,Felidae,Panthera onca,0,0,0,100,0,0,0,0,Carnivore,1.00E+05
CARNIVORA,Felidae,Panthera pardus,0,0,0,100,0,0,0,0,Carnivore,52038.22
CARNIVORA,Felidae,Uncia uncia,0,0,0,100,0,0,0,0,Carnivore,44167
CARNIVORA,Felidae,Catopuma badia,0,0,0,100,0,0,0,0,Carnivore,2500
PRIMATES,Galagidae,Euoticus elegantulus,0,20,0,0,60,0,0,20,Gumivore,300
PRIMATES,Galagidae,Galago senegalensis,0,40,0,0,60,0,0,0,Gumivore,227.67
PRIMATES,Galagidae,Galago zanzibaricus,0,80,0,0,10,0,0,10,Insectivore,147.35
PRIMATES,Galagidae,Euoticus pallidus,0,20,0,0,60,0,0,20,Gumivore,230
PRIMATES,Galagidae,Galago thomasi,0,80,0,0,0,0,0,20,Insectivore,117.35
